,repo_id,path,ref,size,technology,id
6357,224386599,checkov/terraform/checks/resource/azure/KeyVaultDisablesPublicNetworkAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2498,checkov-py,224386599
6358,224386599,checkov/terraform/checks/resource/yandexcloud/IAMPassportAccountUsage.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2627,checkov-py,224386599
6359,224386599,checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2773,checkov-py,224386599
6360,224386599,checkov/terraform/checks/resource/gcp/GoogleCloudPostgreSqlLogConnection.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2782,checkov-py,224386599
6361,224386599,checkov/terraform/checks/resource/panos/PolicyNoApplicationAny.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2170,checkov-py,224386599
6362,224386599,checkov/openapi/checks/resource/v2/Oauth2OperationObjectPasswordFlow.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2462,checkov-py,224386599
6363,224386599,checkov/terraform/checks/resource/alicloud/AbsSecurityGroupUnrestrictedIngress.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2534,checkov-py,224386599
6364,224386599,checkov/openapi/checks/resource/v3/CleartextOverUnencryptedChannel.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2123,checkov-py,224386599
6365,224386599,checkov/terraform/checks/resource/aws/SecurityGroupRuleDescription.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2574,checkov-py,224386599
6366,224386599,checkov/terraform/checks/resource/base_cloudsplaining_resource_iam_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3297,checkov-py,224386599
6367,224386599,checkov/terraform/checks/resource/azure/FrontDoorWAFACLCVE202144228.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2684,checkov-py,224386599
6368,224386599,checkov/terraform/checks/resource/aws/GlueDataCatalogEncryption.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3009,checkov-py,224386599
6369,224386599,checkov/openapi/checks/resource/v2/OperationObjectSecurityScopeUndefined.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3165,checkov-py,224386599
6370,224386599,checkov/common/checks/base_check_registry.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,9908,checkov-py,224386599
6371,224386599,checkov/terraform/checks/resource/gcp/GoogleCloudSqlServerCrossDBOwnershipChaining.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2935,checkov-py,224386599
6372,224386599,checkov/common/runners/base_runner.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,11513,checkov-py,224386599
6373,224386599,checkov/terraform/checks/resource/aws/APIGatewayMethodWOAuth.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,7127,checkov-py,224386599
6374,224386599,checkov/terraform/checks/resource/gcp/GoogleComputeDefaultServiceAccountFullAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3135,checkov-py,224386599
6375,224386599,checkov/cloudformation/checks/resource/base_resource_value_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,5057,checkov-py,224386599
6376,224386599,checkov/terraform/checks/resource/gcp/AbsGoogleComputeFirewallUnrestrictedIngress.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2077,checkov-py,224386599
6377,224386599,checkov/openapi/checks/resource/v2/OperationObjectImplicitFlow.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2367,checkov-py,224386599
6378,224386599,checkov/terraform/checks/resource/kubernetes/MinimiseCapabilities.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2626,checkov-py,224386599
6379,224386599,checkov/dockerfile/base_registry.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3946,checkov-py,224386599
6380,224386599,checkov/terraform/checks/resource/gcp/GoogleCloudPostgreSqlLogMinMessage.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,3140,checkov-py,224386599
6381,224386599,checkov/json_doc/base_registry.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,7259,checkov-py,224386599
6382,224386599,checkov/terraform/checks/resource/aws/ElasticsearchNodeToNodeEncryption.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2460,checkov-py,224386599
6383,224386599,checkov/kubernetes/checks/resource/base_root_container_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2636,checkov-py,224386599
6384,224386599,checkov/terraform/checks/resource/kubernetes/AllowedCapabilities.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2435,checkov-py,224386599
6385,224386599,checkov/terraform/checks/resource/gcp/GoogleCloudSqlServerContainedDBAuthentication.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,2933,checkov-py,224386599
6386,499359479,hummer-modules/hummer-cloud/src/main/resources/support/strategy/hummer-azure-plugin.json,935a2efd78671a2a5cea0cc4480643a81313102a,271,azure,499359479
6387,43355516,ARM/azPolicies/vmNamingConvention.json,5d4712faf78d4765bca45b9c7093d580652a772b,688,azure,43355516
6388,189301782,Policy/Audit SQLDB without ThreatProtection.json,ede1f1f7f646e9f4212c6a2034b416851539336d,936,azure,189301782
6389,43355516,ARM/azPolicies/lockDownAutomationAccount.json,5d4712faf78d4765bca45b9c7093d580652a772b,1011,azure,43355516
6390,499359479,hummer-modules/hummer-system/src/main/resources/support/strategy/hummer-azure-plugin.json,935a2efd78671a2a5cea0cc4480643a81313102a,271,azure,499359479
6391,98492017,samples/Compute/audit-classic-VM/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,798,azure,98492017
6392,326000526,policies/Network/deny_nic_public_ip.json,df7508a3d696c407aa38f087482591295d5ac066,993,azure,326000526
6393,43355516,ARM/azPolicies/rgNamingConvention.json,5d4712faf78d4765bca45b9c7093d580652a772b,697,azure,43355516
6394,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1523.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6395,221338252,policyDefinitions/General/resource-name-contains-resource-group-name/azurepolicy.json,b5833fd03cbaee6051deab81c3a3a87ae09cd982,918,azure,221338252
6396,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1401.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1013,azure,98492017
6397,189301782,Policy/Audit VNETs without CanNotDelete ResourceLock.json,ede1f1f7f646e9f4212c6a2034b416851539336d,724,azure,189301782
6398,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1261.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1024,azure,98492017
6399,98492017,built-in-policies/policyDefinitions/Tags/EnvironmentTagValues_Deny.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,957,azure,98492017
6400,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1003.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1012,azure,98492017
6401,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1138.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6402,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1518.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1019,azure,98492017
6403,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1415.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1009,azure,98492017
6404,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1268.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1022,azure,98492017
6405,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1034.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1009,azure,98492017
6406,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1259.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6407,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1548.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1017,azure,98492017
6408,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1258.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6409,98492017,samples/SQL/deny-sql-db-tde-disabled/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,933,azure,98492017
6410,98492017,built-in-policies/policyDefinitions/General/EuropeanRegionsOnly_Deny.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,863,azure,98492017
6411,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1543.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1010,azure,98492017
6412,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1843.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1023,azure,98492017
6413,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1411.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1009,azure,98492017
6414,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1263.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1024,azure,98492017
6415,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1824.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1018,azure,98492017
6416,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1868.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1006,azure,98492017
6417,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1400.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1013,azure,98492017
6418,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1091.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6419,221338252,Scripts/Test/no-version.json,b5833fd03cbaee6051deab81c3a3a87ae09cd982,1012,azure,221338252
6420,221338252,Scripts/Test/effect-invalid-allowed-no-default.json,b5833fd03cbaee6051deab81c3a3a87ae09cd982,715,azure,221338252
6421,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1354.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1023,azure,98492017
6422,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1068.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1022,azure,98492017
6423,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1414.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1009,azure,98492017
6424,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1091.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6425,98492017,samples/SQL/audit-sql-database-zone-redundant/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,760,azure,98492017
6426,221338252,Scripts/Test/no-name.json,b5833fd03cbaee6051deab81c3a3a87ae09cd982,989,azure,221338252
6427,189301782,Policy/Append the CreationTimeStamp tag at resource creation.json,ede1f1f7f646e9f4212c6a2034b416851539336d,373,azure,189301782
6428,402766001,policy/custom/definitions/policyset/templates/Tags-Audit-Missing-Tag-Resource/azurepolicy.json,bc44f8a86cc7e4dc591d3aa414b5ec3da1cb8f83,684,azure,402766001
6429,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1429.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1010,azure,98492017
6430,221338252,Scripts/Test/effect-no-allowed-valid-default.json,b5833fd03cbaee6051deab81c3a3a87ae09cd982,717,azure,221338252
6431,98492017,samples/DataLake/data-lake-store-encryption/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,748,azure,98492017
6432,98492017,samples/SQL/audit-if-no-sql-active-directory-admin/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,553,azure,98492017
6433,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1523.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6434,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1401.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1013,azure,98492017
6435,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1261.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1024,azure,98492017
6436,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1003.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1012,azure,98492017
6437,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1138.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6438,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1518.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1019,azure,98492017
6439,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1268.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1022,azure,98492017
6440,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1034.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1009,azure,98492017
6441,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1259.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6442,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1548.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1017,azure,98492017
6443,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1258.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1020,azure,98492017
6444,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1543.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1010,azure,98492017
6445,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1843.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1023,azure,98492017
6446,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1263.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1024,azure,98492017
6447,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1824.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1018,azure,98492017
6448,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1868.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1006,azure,98492017
6449,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1400.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1013,azure,98492017
6450,98492017,built-in-policies/policyDefinitions/Azure Government/Regulatory Compliance/MicrosoftManagedControl1354.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1023,azure,98492017
6451,98492017,samples/Compute/deny-hybrid-use-benefit/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,903,azure,98492017
6452,326000526,policies/Storage/storage_enforce_minimum_tls1_2.json,df7508a3d696c407aa38f087482591295d5ac066,984,azure,326000526
6453,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1246.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6454,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1851.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1024,azure,98492017
6455,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1249.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6456,145643478,policy-definitions/audit-resources-without-tags/azurepolicy.json,184410c8c30f645397892db71cce42410f2358dc,759,azure,145643478
6457,357971808,Policies/SQLServer/Azure_SQLDatabase_Audit_Enable_Threat_Detection_Server/Security - SQL Server - AuditSqlServerAuditingSettings.json,897e2f48f34b02e1a395e04745343e831844ceec,785,azure,357971808
6458,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1500.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1005,azure,98492017
6459,215905001,Azure Firewall/Policy - Azure Policy Definitions/Policy - Enforce Explicit Proxy Configuration for Firewall Policies/Azure Policy - Enforce Explicit Proxy Configuration for Firewall Policies.json,3f623aaa9435eda2190db32fec322bedd6550ae2,728,azure,215905001
6460,215905001,Azure DDoS Protection/Policy - Azure Policy Definitions/Policy - Restrict creation of DDoS Network Protection plan/AzurePolicyRuleDenyDDoSPlan.json,3f623aaa9435eda2190db32fec322bedd6550ae2,184,azure,215905001
6461,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1522.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6462,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1857.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1014,azure,98492017
6463,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1027.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1012,azure,98492017
6464,176361514,AzureMonitor/AzureDiags/AuditIfNotExists/Audit Diagnostic Setting - Event Hub.json,70e313830d95f865541701c30354e590c8da4712,1006,azure,176361514
6465,189301782,Policy/Restrict Storage Accounts without virtual network service endpoints.json,ede1f1f7f646e9f4212c6a2034b416851539336d,330,azure,189301782
6466,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1399.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1013,azure,98492017
6467,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1433.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1011,azure,98492017
6468,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1435.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1011,azure,98492017
6469,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1859.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1006,azure,98492017
6470,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1501.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1005,azure,98492017
6471,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1247.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1016,azure,98492017
6472,98492017,samples/EventHub/event-hub-entity-authorization-rules-audit/azurepolicy.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,707,azure,98492017
6473,98492017,built-in-policies/policyDefinitions/Regulatory Compliance/MicrosoftManagedControl1083.json,bd3ee304c3246325dd6fa59f30b6f417c4b6b011,1021,azure,98492017
